IRIS,LIBIRIS,COM,LIBCOM,DISP_TP6014,DISP_Q114,DISP_MED14,DISP_Q314,DISP_EQ14,DISP_D114,DISP_D214,DISP_D314,DISP_D414,DISP_D614,DISP_D714,DISP_D814,DISP_D914,DISP_RD14,DISP_S80S2014,DISP_GI14,DISP_PTSAC14,DISP_PBEN14,DISP_PPEN14,DISP_PPAT14,DISP_PPSOC14,DISP_PPFAM14,DISP_PPMINI14,DISP_PPLOGT14,DISP_PIMPOT14,note
352381002,Villejean Sud Est,35238,Rennes,26.89131152956723,11922.0,16950.0,22073.5,0.5989085545722714,8338.387096774193,10663.076923076922,12621.290322580644,14624.0,19044.666666666668,21245.0,23699.5,27682.0,3.319826685751867,3.8115721158072513,0.2516636437,51.1,1.4,41.5,7.6,11.3,3.0,4.6,3.7,-12.9,0
352381003,Villejean Sud Ouest,35238,Rennes,32.12571976967371,11174.814814814814,15133.913043478262,21255.666666666664,0.6661100683538053,7891.0,9983.888888888889,11813.0,13517.5,17600.555555555555,19905.0,22954.0,28484.0,3.609681916106957,4.217126213995526,0.2777830682,54.0,2.1,33.7,8.7,14.4,4.3,5.3,4.8,-12.9,0
352381004,Villejean Nord Ouest,35238,Rennes,39.42620526471458,10249.333333333334,13574.0,18536.19047619048,0.6104948536066853,8276.0,9578.125,11113.4375,12282.857142857143,15201.333333333334,17322.85714285714,19604.0,22939.6,2.771822136297728,3.2347491454069077,0.2371329145,53.6,0.8,29.7,4.7,21.1,5.3,8.5,7.3,-9.9,0
352381005,Villejean Nord Est,35238,Rennes,35.54535827744441,10675.357142857143,14475.0,21174.0,0.7252948433259314,7178.333333333334,9604.615384615385,11571.333333333334,12938.260869565218,16736.0,19295.33333333333,22624.666666666668,27390.0,3.815648943580218,4.658119887140614,0.2923639059,54.0,1.9,35.8,8.1,13.0,3.6,4.3,5.1,-12.8,0
352381006,Dalle Kennedy,35238,Rennes,55.52472250252271,8868.8,11475.357142857143,15305.333333333334,0.5609004803253349,6807.4358974358975,8151.11111111111,9278.888888888889,10371.219512195124,12955.0,14468.260869565218,16696.190476190477,20008.0,2.939138950619609,3.617496376781284,0.2462152843,49.8,0.7,23.0,3.8,31.0,10.6,10.3,10.0,-8.3,0
352381007,Beauregard,35238,Rennes,17.52846299810247,13726.190476190475,18425.33333333333,23385.0,0.5242135569040557,10355.333333333334,12603.076923076922,14771.5,16563.5,20220.666666666668,22189.52380952381,24969.0,29816.0,2.87928925513423,3.39866177317888,0.2358756726,88.5,3.2,9.7,4.2,9.5,3.2,2.7,3.5,-15.1,0
352381101,Le Landrel Ouest,35238,Rennes,,10734.5,14957.14285714286,20397.14285714285,0.646021967526265,8280.555555555555,9951.90476190476,11577.083333333334,13120.666666666666,16883.0,19187.0,21462.85714285714,24915.0,3.008856088560886,3.494955305609841,0.243279805,61.9,1.2,26.4,5.6,16.7,5.9,5.7,5.1,-11.8,0
352381102,Le Landrel Est Les Hautes Ourmes,35238,Rennes,40.94884127678181,9813.684210526317,13335.0,18476.0,0.6495924851498825,7567.0,9205.555555555557,10519.615384615385,12114.814814814814,15316.8,17143.666666666668,19741.0,23991.666666666668,3.1705651733403815,3.5902932530990843,0.2498055513,55.9,1.3,27.2,4.4,21.6,6.3,8.4,6.8,-10.4,0
352381103,Sainte-Elizabeth Grece,35238,Rennes,12.22252671964922,16850.8,22978.0,29591.666666666664,0.5544810978617227,11468.666666666666,15167.0,18175.33333333333,20916.666666666668,25560.0,28132.0,31034.615384615383,36057.619047619046,3.144011426578421,3.461311030031227,0.2339168328,49.1,2.4,48.6,11.2,5.3,2.0,1.6,1.6,-16.6,0
352381104,Torigne Ouest,35238,Rennes,52.44897959183673,9272.944444444443,11970.526315789475,16323.0,0.5889511763786298,7394.583333333334,8647.357142857143,9738.75,10789.166666666668,13270.416666666668,15231.333333333334,17503.333333333332,20806.666666666664,2.8137713416352055,3.414898764726991,0.2420625598,55.9,0.6,21.4,3.6,27.2,8.3,10.0,9.0,-8.7,0
352381105,Torigne Est,35238,Rennes,51.38924954557258,9211.052631578948,11921.0,16564.0,0.6168062552152547,7060.4,8478.0,9942.758620689656,11082.0,13292.0,15220.0,17996.666666666668,21680.666666666668,3.0707419787358603,3.508447108674908,0.2459800172,,,,,,,,,,0
352381106,Saint-Benoit,35238,Rennes,44.50381679389313,10040.975609756098,12763.5,17005.0,0.5456202758055315,7931.333333333333,9608.0,10540.0,11682.058823529413,14129.166666666668,15832.41379310345,18195.0,21978.0,2.7710347146339416,3.226835937247952,0.2319122704,55.8,0.4,22.7,4.1,25.5,7.4,10.4,7.7,-8.5,0
352381107,Suisse,35238,Rennes,34.74509803921569,10510.30303030303,14639.0,20529.0,0.684383972245165,7924.285714285714,9779.0,11463.333333333334,12938.4,16771.11111111111,19182.85714285714,21954.0,25734.0,3.2474851270957275,3.778791054678904,0.2567757616,56.3,1.1,33.8,6.1,14.6,3.9,5.6,5.1,-11.9,0
352381108,Portugal,35238,Rennes,13.935730194082089,15729.0,20976.0,26643.809523809523,0.5203475173440848,10692.758620689656,13896.923076923076,16765.0,18734.0,22966.666666666668,25465.23809523809,27948.0,32368.0,3.0270953594117835,3.342518550959105,0.2272162296,60.6,1.7,39.9,9.0,4.9,2.0,1.3,1.6,-16.1,0
352381109,Henri Freville Sud Est,35238,Rennes,16.299704239237595,13944.0,18975.23809523809,25002.0,0.5827594860469786,10637.222222222224,13001.5,15057.0,16913.333333333332,21060.666666666668,23520.0,26270.666666666668,31174.8,2.930727529116832,3.2754920228473456,0.2300221402,59.9,2.0,38.0,7.9,6.9,2.0,2.4,2.5,-14.7,0
352381201,Les Hautes Chalais,35238,Rennes,16.034644194756552,14460.666666666666,18656.153846153844,22999.0,0.4576684671312141,10572.222222222224,13496.0,15472.0,17068.0,20200.0,21906.666666666668,24278.09523809524,27766.11111111111,2.6263268523384125,2.940947956141353,0.2060568118,82.3,0.8,17.9,4.9,8.2,2.9,2.5,2.8,-14.1,0
352381202,Henri Freville Sud Ouest,35238,Rennes,30.354609929078013,11275.384615384615,15931.111111111111,21888.666666666668,0.6661984827837807,8674.102564102564,10201.25,12110.4,13936.284722222224,18183.888888888887,20702.5,23243.61111111111,27727.0,3.196526648733335,3.852329130446992,0.2626219624,54.2,2.3,38.1,7.3,11.4,3.4,4.1,3.9,-13.3,0
352381203,Canada,35238,Rennes,45.50143266475645,9891.111111111111,13103.0,17487.0,0.5797060893603669,7731.111111111111,9325.806451612903,10506.0,11682.41379310345,14918.148148148148,16458.4,18610.434782608696,22872.0,2.9584363322793905,3.396027857441012,0.2368769767,,,,,,,,,,0
352381204,Les Cloteaux,35238,Rennes,21.01669195751138,13706.0,19550.33333333333,26093.2,0.6336055651225045,9181.379310344828,11912.777777777776,15315.238095238095,17534.444444444445,21606.8,24190.0,27733.0,34112.0,3.7153459025013142,4.48258210487237,0.2819399474,59.0,2.1,38.4,11.3,6.2,2.0,2.1,2.2,-17.0,0
352381205,Les Olympiades,35238,Rennes,11.579818031430934,15978.888888888889,21100.185185185182,26613.0,0.5039818853617224,11606.521739130436,14811.0,17135.11111111111,19174.571428571428,23108.0,25534.0,28584.666666666668,34150.0,2.9423112942498593,3.4014843834745045,0.2353032341,63.4,2.8,35.7,10.5,4.4,1.4,1.4,1.5,-16.8,0
352381206,Saint-Yves,35238,Rennes,,18798.0,24044.666666666668,31931.515151515152,0.5462132344601083,14226.0,17386.11111111111,20208.69565217392,21877.391304347828,27515.0,29936.666666666664,33828.75,40235.5,2.828307324616899,3.538219316904782,0.246345656,62.8,7.9,32.4,13.9,2.8,1.3,0.7,0.8,-19.8,0
352381207,Les Champs Manceaux,35238,Rennes,45.18016630736064,10208.666666666666,13136.0,17782.0,0.5765326837190419,7639.444444444444,9288.09523809524,10557.777777777776,11692.0,15021.875,16778.666666666668,18844.0,22245.714285714286,2.9119544552603966,3.400075683906432,0.2411408894,58.0,1.2,24.5,4.4,21.6,4.4,9.2,7.9,-9.7,0
352810101,Le Pigeon Blanc,35281,Saint-Jacques-de-la-Lande,12.59872611464968,15484.0,19678.26086956522,25947.33333333333,0.5317204301075266,11238.260869565218,14427.0,16435.0,18203.888888888887,21726.0,24457.222222222223,27904.666666666668,33405.333333333336,2.9724646652223257,3.621838326562747,0.2470488306,74.1,3.4,24.4,9.3,5.3,1.7,1.5,2.1,-16.5,0
352810201,Centre Ville,35281,Saint-Jacques-de-la-Lande,18.624275485850664,13637.0,18110.0,23411.666666666668,0.5397386342720413,9748.888888888889,12651.290322580644,14668.57142857143,16438.0,20061.33333333333,21992.0,24711.90476190476,29369.6,3.0126099840437655,3.422251745630841,0.2338404656,81.9,2.1,15.2,5.5,9.9,3.8,2.8,3.3,-14.6,0
352810202,Aeroport-Ecarts,35281,Saint-Jacques-de-la-Lande,11.334691798267956,16010.476190476187,20481.42857142857,26922.85714285714,0.5327939364348656,11817.777777777776,15207.0,16975.0,18631.0,22319.0,24977.5,28598.666666666668,33604.0,2.8435125987213246,3.235349697247824,0.2295746798,71.3,3.9,27.1,9.2,4.9,2.3,1.2,1.5,-16.4,0
352880101,Intra-Muros,35288,Saint-Malo,15.750562520090003,14267.0,20563.0,30292.85714285714,0.7793540408917542,10366.0,12927.0,15578.666666666666,18075.0,23610.0,28148.888888888887,33159.52380952381,41286.66666666666,3.9828927905331524,5.13667774633292,0.325223348,45.3,6.7,45.1,19.2,3.7,0.8,1.5,1.4,-20.0,0
352880102,Le Sillon-Courtoisville,35288,Saint-Malo,11.384466956102267,16331.0,22825.0,35996.52173913044,0.8615781703890664,11747.6,14820.0,17758.0,20100.47619047619,26864.0,32287.33333333333,39885.333333333336,50346.66666666666,4.285698071662863,5.029308339937828,0.3218165608,39.4,8.5,49.9,19.4,3.3,1.0,1.2,1.1,-20.5,0
352880103,Rocabey,35288,Saint-Malo,14.021000617665225,14520.0,18825.0,24698.0,0.54066401062417,11384.0,13489.0,15511.0,17319.444444444445,21113.0,23397.33333333333,26422.0,32512.0,2.8559381588193955,3.458725178427969,0.2476128699,48.6,2.5,46.9,10.7,6.1,1.3,2.4,2.3,-14.8,0
352880104,Le Clos-Cadot- L'Esperance,35288,Saint-Malo,13.866501343252738,15230.666666666666,19689.6,25688.0,0.531109485887643,11332.285714285714,13652.0,15983.0,17764.0,21808.0,24345.33333333333,27687.33333333333,34487.333333333336,3.04328131171789,3.658864352429222,0.2558601677,49.4,5.2,43.4,11.4,5.6,1.7,2.1,1.8,-15.0,0
352880105,Parame Sud,35288,Saint-Malo,10.635012545840572,15424.0,20870.0,28304.8,0.6171921418303785,12006.0,14466.0,16478.0,18446.11111111111,23060.0,26291.0,30340.0,38162.0,3.178577377977678,3.808755009949137,0.2698163147,48.6,5.0,44.8,13.1,4.2,1.3,1.4,1.5,-15.7,0
352880106,Parame Centre-Rochebonne,35288,Saint-Malo,9.288176840397483,17351.0,24892.0,36374.0,0.7642214366061385,12685.0,15785.0,18988.0,21701.0,29002.0,33150.0,39651.66666666666,52223.57142857144,4.116954783490063,5.102459809433331,0.324186703,42.4,7.9,47.1,21.5,2.7,0.7,1.2,0.8,-21.6,0
352880107,Saint-Ideuc-La Haize,35288,Saint-Malo,,17056.0,22188.5,29638.8,0.5670865538454605,12867.333333333334,15908.0,18339.0,20573.33333333333,24742.666666666668,28161.6,32500.0,39540.5,3.072936635407492,3.852041147454264,0.2686558733,45.8,7.4,46.5,14.5,3.0,1.3,0.9,0.8,-17.2,0
352880108,Rotheneuf-Le Pont,35288,Saint-Malo,,19786.0,27401.1,39030.66666666666,0.7023319015173354,13998.666666666666,17902.0,20762.666666666668,23834.0,31736.0,36303.0,42415.41666666667,57613.79310344828,4.115662903856197,5.641134579584128,0.3507632096,45.2,10.5,41.4,26.2,1.4,0.7,0.2,0.4,-24.7,0
352880109,Parame Est,35288,Saint-Malo,,17430.0,24144.666666666668,33599.64285714286,0.6696983263581824,13580.666666666666,16377.083333333334,18702.666666666668,21328.484848484848,27265.33333333333,30612.5,35880.4,46361.739130434784,3.4138043638334974,4.061923495562606,0.2829280299,50.7,7.0,42.9,15.7,2.9,1.0,1.0,1.0,-19.2,0
352880201,La Decouverte,35288,Saint-Malo,30.34159410582719,11422.777777777776,14531.0,18649.0,0.4972969666383748,8818.125,10648.0,12130.689655172417,13266.923076923076,16156.0,17658.333333333332,19882.0,23160.0,2.6264086753136295,2.920972526034761,0.210865208,52.1,1.8,32.2,4.6,18.5,4.6,7.8,6.1,-9.2,0
352880202,Saint-Servan Nord,35288,Saint-Malo,12.203721841332026,15044.0,20572.666666666668,29461.33333333333,0.7008004147898503,11372.0,13974.75,16064.827586206897,18310.5,23656.0,27011.5,32028.0,42204.0,3.7112205416813224,4.659242597682711,0.3106373985,53.3,8.5,35.8,15.3,4.8,1.2,1.9,1.8,-17.7,0
352880203,l'Hopital,35288,Saint-Malo,18.81083368599238,13225.714285714284,17362.5,24170.666666666668,0.6303788268367103,10233.214285714286,12336.111111111111,14167.619047619048,15732.0,19390.0,22342.666666666668,26331.25,33125.6,3.2370669737898297,3.816713206659571,0.2716739139,57.8,5.3,32.3,8.6,10.1,2.4,4.2,3.5,-14.1,0
352880204,La Gare-Marville,35288,Saint-Malo,25.86508979413053,12111.0,16058.0,21028.666666666668,0.5553410553410554,9160.555555555557,11408.0,12850.0,14405.6,17664.0,19712.0,22229.33333333333,26445.0,2.88683364667354,3.247907429060756,0.2305556215,54.4,1.7,35.6,5.5,14.1,3.0,6.3,4.8,-11.3,0
352880206,La Madeleine-La Hulotais,35288,Saint-Malo,13.54534746760895,14595.0,18486.666666666668,23866.0,0.5014965741074648,11531.621621621622,13864.074074074071,15359.0,16941.11111111111,20338.09523809524,22253.33333333333,25613.92857142857,29908.8,2.593633487238381,2.983244983998258,0.2179964103,59.5,3.0,35.7,8.8,6.6,2.5,1.9,2.2,-13.6,0
352880207,Saint-Servan Ouest,35288,Saint-Malo,9.5260663507109,16809.785714285714,23982.083333333336,35251.0,0.7689579770612486,12443.722222222224,15691.0,18250.0,21026.0,27510.8,32149.5,38680.0,49054.16666666667,3.942081460084737,4.620640065385558,0.3034107429,47.7,5.8,45.3,18.4,2.4,0.7,0.9,0.8,-19.6,0
352880209,La Flourie-Lorette,35288,Saint-Malo,,17065.6,23176.0,33083.333333333336,0.6911345069612245,12306.0,15678.709677419354,18094.666666666668,20606.666666666668,26752.666666666668,30257.826086956524,36448.0,45911.90476190476,3.730855254502256,4.359241858902594,0.2907592225,40.6,7.9,49.9,17.7,3.5,1.2,1.3,1.0,-19.6,0
352880210,Bellevue-La Guymauviere,35288,Saint-Malo,13.030868033975556,14775.2,19214.0,23610.555555555555,0.45983946890577465,11388.666666666666,13773.461538461535,15683.0,17435.217391304348,20614.0,22650.0,24938.0,29026.666666666668,2.548732658198209,2.9943574575029404,0.2149624869,52.0,2.3,43.5,9.1,6.5,1.9,2.7,1.9,-13.4,0
352880211,Saint-Servan Sud,35288,Saint-Malo,10.420203735144312,16205.0,22014.0,30701.0,0.6584900517852276,12048.333333333334,14669.375,17333.0,19355.33333333333,24787.33333333333,28381.33333333333,33883.0,43292.0,3.593194079402407,4.3475886405516935,0.2943225095,50.6,8.5,41.6,13.2,4.4,1.3,1.5,1.6,-18.3,0
352880301,Saint-Servan Rural,35288,Saint-Malo,,15890.0,20759.33333333333,28106.4,0.5884774719804748,13417.2,15310.5,16935.714285714286,18892.05128205128,23136.666666666668,26220.0,30432.666666666668,39080.66666666666,2.912728934998856,3.8496807177519776,0.2810995825,64.4,8.9,27.3,13.3,4.0,2.4,0.7,1.0,-17.9,1
352880303,Parame Rural,35288,Saint-Malo,,17602.0,22679.33333333333,31148.666666666668,0.5973132661159942,13598.461538461535,16228.888888888889,18608.09523809524,20339.33333333333,25538.61111111111,28534.33333333333,34070.0,42185.5,3.102225930535129,3.845950516474488,0.2710947661,64.9,8.8,26.8,14.8,3.3,1.7,0.8,0.8,-18.6,0
353600101,Population Eparse,35360,Vitré,,17202.0,21421.2,27654.0,0.4879278471794297,14365.333333333334,16530.0,17907.2,20020.4,23451.33333333333,26440.0,30427.916666666668,36747.6,2.5580749953591977,3.048896003876907,0.2292047069,70.3,9.1,19.6,13.2,4.5,2.8,0.9,0.8,-16.7,0
353600102,Le Rachapt-Bellevue,35360,Vitré,,16609.0,21331.42857142857,27065.0,0.49016876506830975,12958.148148148148,15572.666666666666,17721.6,19602.222222222223,23065.23809523809,25272.85714285714,29394.23076923077,35618.69565217392,2.748748914192974,3.492558768018465,0.254111388,74.1,3.7,21.4,12.1,4.8,2.8,0.9,1.1,-16.1,0
353600103,Villaudin- Le Val,35360,Vitré,11.27962085308057,15582.0,20294.0,26253.33333333333,0.5258368647547713,11538.333333333334,14623.666666666668,16536.521739130436,18398.071428571428,22308.666666666668,24584.666666666668,28671.33333333333,35873.21428571429,3.1090464497224573,3.74014496749847,0.2585653477,74.9,7.3,17.0,11.0,5.8,2.0,1.8,2.0,-16.0,0
353600104,La Grange-Plague,35360,Vitré,,17841.333333333332,22468.0,28560.0,0.4770636757462466,14040.869565217392,16897.619047619046,18905.416666666668,20582.666666666668,24337.5,26960.0,30664.75,37720.66666666666,2.6864907826015143,3.2585435522971222,0.2392424054,55.0,6.6,37.5,15.1,3.2,1.9,0.5,0.8,-17.4,0
353600105,La Motte-St Etienne,35360,Vitré,,15308.666666666666,20121.90476190476,27072.0,0.5846033699356306,11413.25,14211.0,16171.212121212122,17897.0,22442.8,24982.0,29084.615384615383,35079.333333333336,3.073562160938675,3.800882156148892,0.265182894,68.8,3.4,25.6,10.8,6.9,2.9,2.0,2.1,-15.5,0
353600106,Champ de Foire-La Fleuriais,35360,Vitré,7.831409097231883,16309.0,20843.0,27339.0,0.5291944537734491,13113.42857142857,15398.214285714286,17289.0,18956.42857142857,22596.0,25320.0,29700.5,37207.0,2.837320522038478,3.54446124380611,0.257599705,66.4,4.0,29.4,13.0,4.4,1.9,1.1,1.5,-17.2,0
353600107,Pavillon-Maisons Rouges,35360,Vitré,17.08542713567839,13674.583333333334,18553.0,24044.5,0.558934763470418,10185.76923076923,12690.47619047619,14872.0,16686.0,20618.0,22515.0,25987.61904761905,32504.285714285717,3.1911468812877266,4.4454581027045394,0.3014576665,63.3,2.5,25.7,16.3,7.9,2.8,2.6,2.5,-15.7,0
360440101,Centre Ville Nord,36044,Châteauroux,15.294992563212691,14255.2,20435.0,31952.0,0.8660044042084658,9905.0,13273.0,15286.521739130436,17644.0,24496.11111111111,28788.0,34606.666666666664,49050.66666666666,4.952111728083459,5.987370051767263,0.3562605043,59.5,12.4,28.6,16.2,5.4,1.0,2.1,2.2,-22.1,0
360440102,Centre Ville Sud,36044,Châteauroux,14.252461951656224,14916.0,19980.0,27842.5,0.646971971971972,11051.53846153846,13808.0,16013.333333333332,18002.916666666668,22425.0,25680.0,29941.5,37319.0,3.376814923087632,4.912801667583236,0.3256532894,55.5,4.7,33.7,22.6,4.9,1.3,1.8,1.8,-21.4,0
360440103,Centre Ville les Marins,36044,Châteauroux,11.90434630825624,15017.0,20166.0,26387.61904761905,0.5638509891708345,11562.857142857143,13870.666666666666,16072.0,18172.0,22272.0,24719.0,28417.0,35241.42857142857,3.047813194959229,3.7919677157483753,0.2625951487,60.4,4.1,37.3,9.3,5.4,1.7,1.9,1.8,-16.5,0
360440201,Beaulieu Ouest,36044,Châteauroux,15.115139637432632,14579.333333333334,19010.967741935485,23868.0,0.48859515163855605,10615.652173913044,13407.0,15583.0,17368.0,20487.0,22590.666666666668,25517.33333333333,29795.33333333333,2.8067360200961113,3.296210608628721,0.2256469852,64.1,1.7,35.0,6.3,6.9,1.9,2.6,2.3,-14.0,0
360440202,Beaulieu Est,36044,Châteauroux,39.43421949556919,10307.0,13466.923076923076,17490.5,0.5334180613468898,7689.0,9759.583333333334,11095.333333333334,12300.606060606062,14839.333333333334,16697.619047619046,18969.444444444445,23173.0,3.013785927949018,3.707304334271868,0.2603709993,53.1,3.3,30.0,4.9,19.0,3.5,8.5,7.0,-10.3,0
360440301,Touvent 1,36044,Châteauroux,,16904.0,20872.0,25803.0,0.4263606745879647,13812.666666666666,16159.0,18022.666666666668,19422.666666666668,22669.565217391308,24406.5,27454.5,32238.5,2.333980887108451,2.739872387401516,0.2020477122,71.8,2.5,30.1,8.2,3.6,1.7,0.8,1.0,-16.2,0
360440302,Touvent 2,36044,Châteauroux,14.414189357981511,14766.0,19315.5,24765.0,0.5176671584996505,11228.09523809524,13623.333333333334,15652.85714285714,17466.0,20898.666666666668,23454.761904761905,26686.0,31576.0,2.812231222698163,3.363692441368348,0.2395594419,62.7,2.4,34.9,9.2,6.5,2.6,2.0,1.9,-15.7,0
360440401,Les Grands Champs Est,36044,Châteauroux,15.298165137614678,14162.494824016563,19002.055555555555,24298.888888888887,0.5334367134774947,10973.888888888889,13221.333333333334,15026.25,16908.26086956522,20925.33333333333,22850.0,25914.11111111111,32688.333333333336,2.9787374069761556,3.452230276852016,0.2467934299,66.4,4.3,31.6,6.3,7.0,2.8,2.2,2.0,-15.6,0
360440402,Les Grands Champs Ouest,36044,Châteauroux,14.896307536671724,14407.916666666668,18527.42857142857,22748.666666666668,0.45018389723344543,11107.692307692309,13608.666666666666,15335.333333333334,16922.0,20046.666666666668,21528.666666666668,23740.0,27817.222222222223,2.5043205601723604,2.9268674127761938,0.2087608071,61.8,1.5,37.4,6.1,6.6,2.2,2.4,2.0,-13.4,0
360440501,Saint-Jean Est et Nord,36044,Châteauroux,44.07816482582837,9884.545454545454,13239.5,18674.666666666668,0.6639315089029959,7503.243243243242,9307.222222222224,10335.555555555557,11565.333333333332,15028.888888888889,17316.666666666664,19740.666666666664,25087.0,3.343487500900512,3.896936489925345,0.2713484164,48.7,1.8,33.3,6.0,20.9,5.9,8.2,6.8,-10.7,0
360440502,Saint-Jean Sud 1,36044,Châteauroux,57.55250403877221,9117.5,11395.333333333334,14250.0,0.4504036740186041,7634.0,8525.76923076923,9663.333333333334,10448.96551724138,12383.888888888889,13572.666666666666,15164.0,19150.4,2.5085669373853814,3.1115593577245435,0.2269149629,,,,,,,,,,0
360440503,Saint-Jean Sud 2,36044,Châteauroux,34.07874617737003,10867.692307692309,14511.666666666666,18384.5,0.5179837619598731,8621.153846153846,10199.23076923077,11525.555555555557,13099.583333333334,15858.888888888889,17386.0,19482.222222222223,23696.0,2.7485879991077407,3.246615033610126,0.2318002345,57.5,1.0,30.4,4.0,17.3,3.7,7.1,6.5,-10.2,0
360440602,"Omelon,Belle Etoile",36044,Châteauroux,10.818815331010454,15990.869565217392,21174.0,27794.0,0.5574350824021256,11919.333333333334,15072.326086956522,16922.64705882353,18903.5,23215.3,26117.222222222223,29512.38888888889,35579.58333333333,2.985031321662285,3.7296792404461656,0.2622125465,54.2,4.5,43.1,11.3,4.0,1.4,1.5,1.1,-17.1,0
360440701,"Bitray,Le Fontchoir",36044,Châteauroux,13.84083044982699,14672.631578947368,19138.888888888887,24383.33333333333,0.5073806431899777,11426.0,13649.333333333334,15485.5,17515.357142857145,20962.0,23319.33333333333,25825.5,31062.0,2.718536670750919,3.2805441526524346,0.2335712043,61.5,4.4,34.0,7.6,7.2,2.7,2.4,2.0,-14.7,0
360440801,Saint-Denis Nord,36044,Châteauroux,17.850098619329387,14046.0,18833.2,24792.666666666668,0.5706235088390007,9922.777777777776,12640.166666666668,15043.666666666666,16913.095238095237,20638.5,23090.95238095238,26488.0,32730.666666666668,3.2985387156374233,4.089261382024964,0.2790571054,64.0,5.5,30.9,8.6,7.6,2.0,3.0,2.6,-16.6,0
360440802,Saint-Denis Sud,36044,Châteauroux,11.102464332036316,16121.0,21932.4,28644.285714285717,0.5709947709455289,11804.0,14690.0,17240.0,19351.90476190476,24105.0,27026.0,31100.0,38511.0,3.262538122670281,4.1553461490833925,0.2768794668,62.3,8.2,31.1,11.9,4.7,1.8,1.4,1.5,-18.2,0
360440901,"Vaugirard,Belle Isle",36044,Châteauroux,21.799389241249703,12854.814814814814,18127.0,24999.0,0.6699500846905272,9620.0,11944.333333333334,13785.555555555557,15900.0,20513.0,23382.0,27108.0,33746.666666666664,3.507969507969508,4.323888456165885,0.2886842986,59.6,3.3,35.5,9.4,8.6,2.8,3.1,2.6,-16.4,0
360441001,"Saint-Christophe,Les Rocheforts",36044,Châteauroux,17.147435897435898,14171.0,18717.5,24494.285714285717,0.5515312255528633,9815.151515151516,12772.0,15230.666666666666,17206.0,20884.0,23330.666666666668,26307.368421052637,32593.33333333333,3.320716270453843,3.739564258242301,0.257272097,56.1,3.5,40.0,9.2,6.3,1.8,2.3,2.2,-15.1,0
360441101,"La Pointerie,La Bourie",36044,Châteauroux,,16752.0,21049.33333333333,26371.666666666668,0.4570057642363972,12508.666666666666,15533.333333333332,17829.0,19745.6,22825.0,24835.0,28470.666666666668,36060.66666666666,2.8828545541757706,3.757748738599718,0.2642166021,57.7,5.3,39.1,12.8,3.8,1.5,1.2,1.1,-18.7,0
360441201,"Saint-Jacques,Le Grand Poirier",36044,Châteauroux,19.487295825771326,13070.833333333332,18516.0,24136.666666666668,0.5976362785338808,9796.53846153846,12334.0,14289.62962962963,16514.0,20187.0,22168.0,25801.739130434784,31285.33333333333,3.193508957899834,3.5540056187588,0.2471609809,46.8,1.6,49.3,7.7,7.9,2.1,3.2,2.6,-13.3,0
360880101,Centre Ville,36088,Issoudun,16.781767955801104,13837.833333333332,17974.0,24962.777777777777,0.6189465029734308,10061.6,12902.0,14740.0,16349.0,20338.33333333333,23075.0,28448.0,37868.0,3.76361612467202,5.056149837173065,0.3268466377,54.2,11.5,30.0,15.9,7.3,1.6,3.2,2.5,-18.9,0
360880102,Faubourg Saint-Paterne,36088,Issoudun,15.351170568561871,14125.0,18120.434782608696,22594.0,0.4673728915229023,11123.4375,13034.0,14933.57142857143,16674.0,19708.0,21268.666666666668,23725.0,27709.33333333333,2.491076462049913,2.986295179740206,0.2146012326,55.2,1.5,40.7,7.7,7.9,2.4,3.0,2.4,-13.0,0
360880103,Faubourg Saint-Martin,36088,Issoudun,14.870395634379264,14654.0,19061.33333333333,24029.777777777777,0.49187418392091037,10206.153846153846,13503.0,15673.333333333334,16996.923076923078,20932.0,23039.33333333333,25025.0,29998.0,2.939207114862828,3.731362565420666,0.261879785,59.9,6.0,33.1,10.3,6.0,1.9,2.3,1.8,-15.3,0
360880104,Bel Air,36088,Issoudun,25.37546323385996,12111.875,16169.0,20621.0,0.5262616735728863,8379.52380952381,10846.0,13165.555555555557,14763.0,17805.333333333332,19765.33333333333,21900.555555555555,26134.666666666668,3.118872535091209,3.447970090856565,0.2323243857,48.4,0.5,42.8,7.0,12.1,3.1,5.1,3.8,-10.8,0
360880105,Faubourg de Rome,36088,Issoudun,13.288866085171884,15043.333333333334,19439.904761904763,24509.0,0.4869193950587647,11255.416666666668,13966.153846153846,15771.666666666666,17346.0,21328.666666666668,23452.85714285714,26701.0,32224.666666666668,2.863036315847925,3.598488691526357,0.2538960583,58.5,4.7,35.5,11.2,5.6,1.8,2.3,1.6,-15.5,0
360880106,Courronne,36088,Issoudun,,16922.25806451613,21234.5,26907.0,0.47021318775972454,12930.0,15971.333333333334,17792.38095238095,19560.0,22861.5,25501.0,28392.4,33375.666666666664,2.5812580562000513,3.0343482942150555,0.2173597091,57.3,4.9,39.4,11.0,3.0,1.5,0.7,0.7,-15.6,0
370030101,Nord-Nord Est,37003,Amboise,10.677899686520377,15850.833333333334,20619.0,27535.5,0.566694149409121,11782.5,14911.333333333334,16732.0,18404.444444444445,22825.0,25675.652173913044,29416.5,37851.5,3.212518565669425,3.898054490215768,0.2726476809,61.2,6.9,32.9,12.4,4.0,1.7,1.1,1.1,-17.4,0
